ID		2		6		Ae_Gae_2		Ae_Gae_3		All1_Gae_2		All1_Gae_3
BnaA05g26930D		4		68		7		5		2		4
BnaA05g26940D		118		84		71		42		79		110
BnaA05g26950D		4		23		6		11		0		0
BnaA05g26960D		1029		1740		893		1054		533		579
BnaA05g26970D		53		76		74		80		37		30
BnaA05g26980D		0		3		2		2		0		0
BnaA05g26990D		307		296		246		205		165		218
BnaA05g27000D		0		0		1		0		0		0
BnaA05g27010D		0		0		0		0		0		0
BnaA05g27020D		0		0		0		0		0		0
BnaA05g27030D		0		0		0		0		0		0
BnaA05g27040D		0		4		5		2		0		2
BnaA05g27050D		0		0		0		0		0		0
BnaA05g27060D		0		0		1		0		0		0
BnaA05g27070D		0		0		0		0		0		0
BnaA05g27080D		90		45		219		152		109		296
BnaA05g27090D		110		94		18		50		11		21
BnaA05g27100D		162		188		162		108		137		147
BnaA05g27110D		0		0		0		0		0		0
BnaA05g27120D		3		2		0		2		0		1
BnaA05g27130D		36		37		30		33		30		56
BnaA05g27140D		535		67		95		132		613		802
BnaA05g27150D		6		8		5		7		6		10
BnaA05g27160D		8		3		1		3		1		8
BnaA05g27170D		0		0		0		0		0		0
BnaA05g27180D		4		5		3		0		3		0
BnaA05g27190D		189		171		174		111		80		135
BnaA05g27200D		183		978		118		102		160		157
BnaA05g27210D		129		181		166		79		94		116
BnaA05g27220D		0		0		0		0		0		0
BnaA05g27230D		43		39		2		2		10		11
BnaA05g27240D		50		31		15		14		11		22
BnaA05g27250D		98		30		67		49		47		66
BnaA05g27260D		2		19		2		1		1		1
BnaA05g27270D		219		205		231		189		203		300
BnaA05g27280D		6		10		7		2		4		5
BnaA05g27290D		0		0		0		0		0		0
BnaA05g27300D		51		53		34		27		40		49
BnaA05g27310D		13		32		11		10		11		15
BnaA05g27320D		77		53		24		25		28		24
BnaA05g27330D		31		19		25		20		30		20
BnaA05g27340D		11		12		12		19		28		43
BnaA05g27350D		10		12		6		11		3		6
BnaA05g27360D		284		1		213		242		271		256
BnaA05g27370D		5		3		1		3		4		1
BnaA05g27380D		478		449		214		185		180		259
BnaA05g27390D		165		214		36		23		114		72
BnaA05g27400D		2		0		1		2		0		1
BnaA05g27410D		137		270		217		190		80		137
BnaA05g27420D		177		329		94		138		120		129
BnaA05g27430D		29		32		14		7		25		20
BnaA05g27440D		68		76		72		74		35		47
BnaA05g27450D		14		9		8		8		2		7
BnaA05g27460D		1		0		5		5		2		0
BnaA05g27470D		397		260		180		198		257		284
BnaA05g27480D		17		24		15		13		10		9
BnaA05g27490D		169		162		106		83		100		143
BnaA05g27500D		0		0		0		0		0		0
BnaA05g27510D		89		114		53		36		57		74
BnaA05g27520D		99		77		28		18		25		23
BnaA05g27530D		128		138		132		91		110		144
BnaA05g27540D		65		69		78		53		42		62
BnaA05g27550D		108		43		31		38		32		42
BnaA05g27560D		0		0		0		0		1		0
BnaA05g27570D		0		0		0		0		4		0
BnaA05g27580D		10		3		0		0		6		7
BnaA05g27590D		4		3		2		2		2		5
BnaA05g27600D		35		38		29		23		32		25
BnaA05g27610D		639		821		586		399		555		623
BnaA05g27620D		111		162		139		73		110		140
BnaA05g27630D		3		2		1		0		0		0
BnaA05g27640D		29		47		14		15		28		46
BnaA05g27650D		210		140		104		91		124		134
BnaA05g27660D		273		487		260		132		210		261
BnaA05g27670D		84		49		186		115		113		160
BnaA05g27680D		38		53		17		19		21		24
BnaA05g27690D		21		19		12		15		10		13
BnaA05g27700D		27		17		4		5		20		4
BnaA05g27710D		203		127		104		78		102		100
BnaA05g27720D		13		11		7		5		10		17
BnaA05g27730D		0		0		2		3		2		2
BnaA05g27740D		2		8		2		1		1		0
BnaA05g27750D		0		0		3		0		1		1
BnaA05g27760D		22		43		31		19		16		26
BnaA05g27770D		171		159		193		145		130		122
BnaA05g27780D		9		8		6		3		5		5
BnaA05g27790D		144		97		74		78		92		137
BnaA05g27800D		349		278		225		196		240		230
BnaA05g27810D		11		1		5		4		18		17
BnaA05g27820D		2		2		1		1		0		1
BnaA05g27830D		5		0		4		15		16		20
BnaA05g27840D		196		149		221		214		166		175
