ID		2		6		Ae_Gae_2		Ae_Gae_3		All1_Gae_2		All1_Gae_3
BnaA09g16190D		149		115		116		100		116		173
BnaCnng43890D		0		63		24		15		0		0
BnaCnng43900D		0		40		20		26		0		0
BnaA05g36540D		0		0		0		0		0		0
BnaA05g36550D		5		11		0		1		0		3
BnaA05g36560D		0		0		0		0		0		0
BnaAnng19320D		0		0		0		0		0		0
BnaCnng43910D		288		425		1061		955		561		529
BnaCnng43920D		2		6		2		2		0		1
BnaCnng43930D		51		44		37		16		40		27
BnaCnng43940D		33		35		15		11		35		24
BnaCnng43950D		0		0		0		0		0		0
BnaAnng19330D		69		6		4		35		28		39
BnaAnng19340D		0		0		0		2		0		2
BnaAnng19350D		3		41		18		14		3		0
BnaAnng19360D		41		107		102		67		22		48
BnaAnng19370D		17		9		1		3		24		0
BnaAnng19380D		6		1		11		1		1		3
BnaAnng19390D		98		378		524		340		112		165
BnaCnng43960D		16		19		15		3		6		15
BnaCnng43970D		26		35		12		8		10		6
BnaCnng43980D		214		225		118		74		80		107
BnaCnng43990D		1099		604		442		331		366		533
BnaCnng44000D		144		96		83		65		39		49
BnaCnng44010D		39		43		47		37		26		45
BnaCnng05460D		122		340		90		82		42		85
BnaCnng05470D		31		245		102		58		21		54
BnaCnng05480D		113		301		186		105		41		97
BnaCnng05490D		75		335		284		222		61		134
BnaCnng05500D		24		52		61		56		14		37
BnaCnng05510D		51		261		237		545		37		68
BnaCnng05520D		255		920		736		840		83		440
BnaCnng05530D		37		91		90		86		20		39
BnaCnng05540D		0		0		0		0		0		0
BnaCnng05550D		7		9		7		9		2		10
BnaCnng05560D		0		0		0		0		0		0
BnaCnng05570D		523		1752		1295		781		326		786
BnaCnng05580D		22		134		31		26		7		19
BnaCnng05590D		58		454		85		91		18		27
BnaCnng05600D		231		767		359		256		90		216
BnaCnng05610D		18		100		68		77		10		25
BnaCnng05620D		64		141		137		94		31		62
BnaCnng05630D		22		92		58		49		8		12
BnaCnng05640D		80		190		184		123		41		81
BnaCnng05650D		28		160		50		49		16		17
BnaCnng05660D		129		462		470		608		156		324
BnaCnng05670D		0		0		0		0		0		0
BnaCnng05680D		65		42		35		13		38		70
BnaCnng05690D		15		223		132		117		13		25
BnaCnng05700D		8		0		60		1		0		3
BnaCnng05710D		0		1		4		1		0		0
BnaCnng05720D		4		11		9		5		0		6
BnaCnng05730D		1		2		6		2		1		1
BnaCnng05740D		83		120		130		83		98		184
BnaCnng05750D		26		32		17		14		15		22
BnaCnng05760D		26		36		63		50		21		46
BnaCnng05770D		1405		2790		490		814		1726		1873
BnaCnng05780D		0		0		0		0		1		0
BnaCnng05790D		35		0		6		70		46		132
BnaCnng05800D		1846		1626		278		582		1594		1461
BnaCnng05810D		389		222		200		386		892		707
BnaCnng05820D		0		0		0		0		0		1
BnaCnng05830D		51		170		154		107		44		62
BnaCnng05840D		43		2150		1381		1058		45		41
BnaCnng05850D		0		0		0		0		0		0
BnaCnng05860D		0		128		122		89		3		1
BnaCnng05870D		11		178		58		31		2		6
BnaCnng05880D		0		0		0		0		0		0
BnaCnng05890D		0		4		0		1		0		0
BnaCnng05900D		10		19		24		20		2		2
BnaCnng05910D		0		44		23		13		2		4
BnaCnng05920D		6		223		108		78		6		3
BnaCnng05930D		56		1484		1284		1095		49		69
BnaCnng05940D		3		524		642		597		4		1
BnaCnng05950D		0		2		0		0		0		0
BnaCnng05960D		1		4		11		38		0		1
BnaCnng05970D		2		85		106		76		3		1
BnaCnng05980D		129		266		124		119		31		36
BnaCnng05990D		0		0		0		0		0		0
BnaCnng06000D		1		1		1		3		0		0
BnaCnng06010D		14		233		30		28		15		13
BnaCnng06020D		262		979		814		695		270		285
BnaCnng06030D		137		121		170		141		102		158
BnaCnng06040D		37		64		42		31		18		25
BnaCnng06050D		77		77		43		29		28		52
BnaCnng06060D		344		615		165		153		184		163
BnaCnng06070D		597		681		463		403		401		342
BnaCnng06080D		0		0		1		0		0		0
BnaCnng06090D		434		431		657		447		446		478
BnaCnng06100D		0		0		0		0		0		0
BnaCnng06110D		0		0		0		0		0		0
BnaCnng06120D		0		0		0		0		0		0
BnaCnng06130D		0		0		0		0		0		0
BnaCnng06140D		93		140		35		52		81		61
BnaCnng06150D		3		4		1		1		2		2
BnaCnng06160D		1		0		0		0		1		1
BnaCnng06170D		1		0		0		2		1		0
BnaCnng06180D		228		102		66		51		45		95
BnaCnng06190D		34		31		71		35		40		46
BnaCnng06200D		35		35		53		29		59		50
BnaCnng06210D		61		76		65		39		19		30
BnaCnng06220D		110		63		35		39		71		49
BnaCnng06230D		143		175		251		237		202		214
BnaCnng06240D		0		1		1		0		0		4
BnaCnng06250D		33		44		25		17		23		16
BnaCnng06260D		172		242		130		97		151		173
BnaCnng06270D		72		88		129		161		105		119
BnaCnng06280D		39		15		24		28		29		45
BnaCnng06290D		0		0		0		0		0		0
BnaCnng06300D		2		25		2		3		5		1
BnaCnng06310D		1		0		1		3		2		1
BnaCnng06320D		283		190		128		122		159		197
BnaCnng06330D		29		17		14		8		8		12
BnaCnng06340D		0		0		0		0		0		0
BnaCnng06350D		0		0		0		0		0		0
BnaA02g09420D		210		240		57		77		98		95
BnaA02g09430D		0		0		0		0		0		0
BnaA02g09440D		0		0		0		0		0		0
BnaA02g09450D		373		265		60		59		130		144
BnaA02g09460D		213		150		263		275		205		212
BnaA02g09470D		24		278		56		80		6		32
BnaA02g09480D		0		1		2		0		1		0
BnaA02g09490D		9		3		15		9		3		6
BnaA02g09500D		173		214		90		65		85		81
BnaA02g09510D		35		34		39		36		36		43
BnaA02g09520D		18		27		15		13		6		11
BnaA02g09530D		83		60		69		58		61		55
BnaA02g09540D		202		167		170		123		120		165
BnaA02g09550D		0		0		1		2		0		0
BnaA02g09560D		0		0		0		0		0		0
BnaA02g09570D		1		11		3		2		4		1
BnaA02g09580D		38		67		50		32		44		55
BnaA02g09590D		70		49		31		41		21		30
BnaA02g09600D		83		52		62		25		52		45
BnaA02g09610D		6		1		4		0		3		1
BnaA02g09620D		106		76		54		31		45		56
BnaA02g09630D		3		5		4		1		2		2
BnaA02g09640D		73		112		27		31		50		54
BnaA02g09650D		4		1		2		0		2		1
BnaA02g09660D		94		128		67		52		73		109
BnaA02g09670D		5		7		15		7		0		1
BnaA02g09680D		36		37		60		50		52		67
BnaA02g09690D		259		350		259		164		118		160
BnaA02g09700D		2		1		0		0		1		1
BnaA02g09710D		0		0		0		0		0		0
BnaA02g09720D		0		0		0		0		0		0
BnaA02g09730D		0		2		1		1		1		1
BnaA02g09740D		0		0		1		1		0		0
BnaA02g09750D		0		0		0		0		0		0
BnaA02g09760D		0		0		0		0		0		0
BnaA02g09770D		0		0		0		0		0		0
BnaA02g09780D		176		35		30		30		266		265
BnaA02g09790D		49		14		9		11		38		38
BnaA02g09800D		108		95		13		19		64		41
BnaA02g09810D		1		3		13		4		2		3
BnaA02g09820D		1		1		1		0		1		0
BnaA02g09830D		0		0		0		0		0		0
BnaA02g09840D		78		179		71		79		99		95
BnaA02g09850D		87		112		39		29		30		42
BnaA02g09860D		1		3		1		0		3		0
BnaA02g09870D		466		561		182		229		596		498
BnaA02g09880D		62		59		39		24		25		33
BnaA02g09890D		47		193		44		29		34		33
BnaA02g09900D		0		0		0		0		1		0
BnaA02g09910D		0		0		0		0		1		0
BnaA02g09920D		0		0		0		0		0		0
BnaA02g09930D		0		0		0		0		0		0
BnaA02g09940D		1		0		0		0		0		0
BnaA02g09950D		0		0		0		0		0		6
BnaA02g09960D		92		110		68		69		75		83
BnaA02g09970D		14		10		29		10		13		17
BnaA02g09980D		0		2		0		3		1		4
BnaA02g09990D		153		113		113		93		107		149
BnaA02g10000D		5		1		2		5		3		1
BnaA02g10010D		0		1		0		0		0		0
BnaA02g10020D		1		0		0		1		0		1
BnaA02g10030D		10		36		18		9		12		18
BnaA02g10040D		98		110		54		32		50		58
BnaA02g10050D		8885		2826		4682		3096		3987		3228
BnaA02g10060D		4		2		3		1		4		0
BnaA02g10070D		1		0		1		0		1		2
BnaA02g10080D		43		22		18		17		29		89
BnaA02g10090D		12		0		0		0		4		4
BnaA02g10100D		0		0		0		0		0		0
BnaA02g10110D		0		0		0		0		0		0
BnaA02g10120D		0		0		0		0		0		1
BnaA02g10130D		10		107		14		4		6		8
BnaA02g10140D		0		1		0		0		0		0
BnaA02g10150D		7		10		9		4		2		5
BnaA02g10160D		3		10		14		7		8		2
BnaA02g10170D		1		1		1		0		3		2
BnaA02g10180D		0		0		0		0		0		0
BnaA02g10190D		1		7		0		0		2		1
BnaA02g10200D		0		0		1		0		0		0
BnaA02g10210D		88		76		35		21		54		72
BnaA02g10220D		76		283		200		149		43		62
BnaA02g10230D		48		33		39		15		34		46
BnaA02g10240D		4		2		1		0		0		0
BnaC06g26210D		0		0		0		0		0		0
BnaC06g26220D		0		0		0		0		0		0
BnaC06g26230D		329		249		125		131		143		174
BnaC06g26240D		0		0		0		1		0		0
BnaC06g26250D		0		0		0		0		1		1
BnaC06g26260D		83		73		28		12		33		37
BnaC06g26270D		0		0		0		0		0		0
BnaC06g26280D		0		0		0		0		0		0
BnaC06g26290D		0		0		0		0		0		0
BnaC06g26300D		114		1083		203		198		156		184
BnaC06g26310D		0		29		10		14		0		3
BnaC06g26320D		30		90		32		29		43		48
BnaC06g26330D		131		128		154		120		107		145
BnaC06g26340D		0		0		0		0		0		0
BnaC06g26350D		0		0		0		0		0		0
BnaC06g26360D		0		0		0		0		0		0
BnaC06g26370D		0		0		0		0		0		0
BnaC06g26380D		1007		847		809		685		644		707
BnaC06g26390D		0		0		0		0		0		0
BnaC06g26400D		0		0		0		0		0		0
BnaC06g26410D		0		0		1		0		0		0
BnaC06g26420D		0		0		0		0		0		0
BnaC06g26430D		0		0		0		0		0		0
BnaC06g26440D		0		0		0		0		0		0
BnaC06g26450D		60		30		51		36		55		67
BnaC06g26460D		0		0		0		0		0		0
BnaC06g26470D		0		0		0		0		0		0
BnaC06g26480D		0		0		0		0		0		0
BnaC06g26490D		0		0		0		0		0		0
BnaC06g26500D		4		4		3		2		0		2
BnaC06g26510D		101		81		82		58		89		94
BnaC06g26520D		0		0		0		0		0		0
BnaC06g26530D		0		0		0		0		0		0
BnaC06g26540D		0		0		0		0		0		0
BnaC06g26550D		0		0		0		0		0		0
BnaC06g26560D		1592		1635		1444		1742		494		693
BnaC06g26570D		5		6		4		0		2		4
BnaC06g26580D		53		72		63		30		37		62
BnaC06g26590D		0		0		0		0		0		0
BnaC06g26600D		0		0		0		0		0		0
BnaC06g26610D		64		50		46		19		35		55
BnaC06g26620D		21		74		66		49		9		11
BnaC06g26630D		292		1321		1129		695		137		163
BnaC06g26640D		18		16		7		3		15		18
BnaC06g26650D		0		0		0		0		0		0
BnaC06g26660D		0		0		0		0		0		0
BnaC06g26670D		178		260		100		83		84		134
BnaC06g26680D		830		552		354		226		305		317
BnaC06g26690D		0		0		0		0		0		0
BnaC06g26700D		1		0		0		3		0		0
BnaC06g26710D		66		63		29		16		21		26
BnaC06g26720D		153		156		112		95		103		107
BnaC06g26730D		1		1		1		1		0		2
BnaC06g26740D		438		320		344		239		248		374
BnaC06g26750D		7		10		2		2		3		11
BnaC06g26760D		7		0		1		1		2		2
BnaC06g26770D		4		3		1		3		2		10
BnaC06g26780D		1553		2048		652		1165		659		902
BnaC06g26790D		45		64		24		28		35		25
BnaC06g26800D		130		6		12		7		51		70
BnaC06g26810D		59		104		45		41		15		23
BnaC06g26820D		0		0		0		0		0		0
BnaC06g26830D		81		70		30		26		29		31
BnaC06g26840D		0		0		0		0		0		0
BnaC06g26850D		156		231		225		144		186		217
BnaC06g26860D		0		0		3		2		0		3
BnaC06g26870D		100		106		94		67		50		79
BnaC06g26880D		0		0		0		0		0		0
BnaC06g26890D		0		0		0		0		0		0
BnaC06g26900D		0		0		0		0		0		0
BnaC06g26910D		0		0		1		0		0		0
BnaA02g25720D		191		124		158		103		122		139
BnaA02g25710D		0		0		0		0		0		0
BnaA02g25700D		0		0		0		0		0		0
BnaA02g25690D		0		0		0		0		0		1
BnaA02g25680D		113		103		92		73		63		80
BnaA02g25670D		0		2		0		0		0		0
BnaA02g25660D		0		0		0		0		0		0
BnaA02g25650D		0		0		0		0		0		0
BnaA02g25640D		405		384		374		251		310		413
BnaA02g25630D		0		0		0		0		0		0
BnaA02g25620D		250		390		329		224		270		315
BnaA02g25610D		55		195		51		51		48		57
BnaA02g25600D		312		278		196		173		106		137
BnaA02g25590D		111		68		62		41		46		81
BnaA02g25580D		442		300		115		156		186		275
BnaA02g25570D		11		12		11		9		11		12
BnaA02g25560D		355		347		319		281		256		304
BnaA02g25550D		112		182		24		11		36		65
BnaA02g25540D		1		0		2		3		1		0
BnaA02g25530D		70		142		46		37		22		22
BnaA02g25520D		29		37		25		21		15		27
BnaA02g25510D		29		53		48		27		15		14
BnaA02g25500D		0		0		0		0		0		0
BnaA02g25490D		49		57		94		77		23		23
BnaA02g25480D		44		6		7		21		26		29
BnaA02g25470D		1		0		0		0		0		0
BnaA02g25460D		11		18		27		16		6		12
BnaA02g25450D		49		25		43		30		21		18
BnaA02g25440D		0		0		0		0		0		0
BnaA02g25430D		0		1326		901		712		0		0
BnaA02g25420D		0		45		46		25		0		0
BnaA02g25410D		0		1		1		0		0		1
BnaA02g25400D		1		3		1		1		1		3
BnaA02g25390D		39		81		81		55		27		34
BnaA02g25380D		11		17		23		10		10		13
BnaA02g25370D		2		0		1		2		1		2
BnaA02g25360D		0		0		3		2		0		1
BnaA02g25350D		0		0		0		0		0		0
BnaA02g25340D		4		0		1		3		1		4
BnaA02g25330D		12		4		19		10		1		16
BnaA02g25320D		37		5		19		12		23		59
BnaA02g25310D		1		0		0		0		0		0
BnaA02g25300D		1		0		3		0		0		3
BnaA02g25290D		0		0		0		1		1		1
BnaA02g25280D		0		0		0		1		0		0
BnaA02g25270D		16		0		16		12		10		17
BnaA02g25260D		0		0		1		0		0		0
BnaA02g25250D		0		4		7		5		1		1
BnaA02g25240D		0		0		0		0		0		0
BnaA02g25230D		13		0		1		1		4		16
BnaA02g25220D		53		23		111		85		41		51
BnaA02g25210D		3		5		3		2		2		2
BnaA02g25200D		30		5		2		5		3		9
BnaA02g25190D		0		0		1		1		0		0
BnaA02g25180D		194		188		103		85		131		123
BnaA02g25170D		107		72		76		55		116		103
BnaA02g25160D		19		71		9		7		7		18
BnaA02g25150D		0		10		3		2		2		3
BnaA02g25140D		0		0		0		0		0		0
BnaA02g25130D		0		1		2		3		1		0
BnaA02g25120D		2		0		1		1		0		0
BnaA02g25110D		42		49		16		14		22		27
BnaA02g25100D		3218		3376		2925		2226		2050		2460
BnaA02g25090D		60		61		101		78		89		149
BnaA02g25080D		48		76		61		47		33		57
BnaA02g25070D		126		0		4		8		76		104
BnaA02g25060D		0		1		0		0		2		1
BnaA02g25050D		99		56		44		32		73		93
BnaA02g25040D		5		15		16		8		6		9
BnaA02g25030D		333		442		77		73		76		78
BnaA02g25020D		336		32		37		44		132		124
BnaA02g25010D		238		162		93		69		168		242
BnaA02g25000D		0		0		0		0		0		0
BnaA02g24990D		38		14		7		6		33		41
BnaA02g24980D		1		1		0		1		3		6
BnaA02g24970D		202		243		282		219		238		261
BnaA02g24960D		49		41		12		12		14		25
BnaC07g31870D		0		0		0		2		0		0
BnaC07g31880D		6		4		14		7		2		11
BnaC07g31890D		8		11		5		3		4		7
BnaC07g31900D		14		8		7		6		8		5
BnaC07g31910D		18		10		11		6		6		4
BnaC07g31920D		1		4		1		3		5		4
BnaC07g31930D		115		108		120		65		49		66
BnaC07g31940D		25		29		18		15		56		50
BnaC07g31950D		318		305		128		126		252		250
BnaC07g31960D		0		0		1		0		0		0
BnaC07g31970D		26		38		17		11		22		23
BnaC07g31980D		1		0		5		2		3		0
BnaC07g31990D		13		17		24		23		38		55
BnaC07g32000D		1804		1410		1500		1263		1208		1217
BnaC07g32010D		0		0		0		0		0		0
BnaC07g32020D		47		20		39		63		60		64
BnaC07g32030D		117		98		130		77		86		130
BnaC07g32040D		14		10		16		14		6		26
BnaC07g32050D		40		51		19		8		22		25
BnaC07g32060D		453		482		700		610		654		736
BnaC07g32070D		115		93		62		38		77		73
BnaC07g32080D		23		28		8		11		19		17
BnaC07g32090D		83		191		64		43		41		35
BnaC07g32100D		301		431		220		161		212		280
BnaC07g32110D		359		430		328		266		355		351
BnaC07g32120D		9		16		21		12		17		18
BnaC07g32130D		28		8		57		58		24		54
BnaC07g32140D		35		6		6		16		14		22
BnaC07g32150D		98		69		77		57		74		90
BnaC07g32160D		232		252		372		237		234		301
BnaC07g32170D		213		169		143		75		104		148
BnaC07g32180D		63		18		21		19		39		27
BnaC07g32190D		0		0		0		0		0		0
BnaC07g32200D		14		0		12		11		12		13
BnaC07g32210D		31		22		18		17		8		11
BnaC07g32220D		2		0		0		1		0		0
BnaC07g32230D		6		2		1		3		6		6
BnaC07g32240D		0		0		0		0		0		0
BnaC07g32250D		82		6		9		27		35		37
BnaC07g32260D		43		48		26		24		26		24
BnaC07g32270D		4		1		0		2		1		2
BnaC07g32280D		110		214		69		47		107		140
BnaC07g32290D		231		192		96		67		99		133
BnaC07g32300D		201		44		42		23		55		203
BnaC07g32310D		0		0		0		0		0		0
BnaC07g32320D		1		0		0		1		0		0
BnaC07g32330D		0		2		0		1		2		1
BnaC07g32340D		1		0		0		2		0		1
BnaC07g32350D		0		0		0		0		0		0
BnaC07g32360D		0		0		0		0		0		0
BnaC07g32370D		0		0		0		0		0		0
BnaC07g32380D		0		0		0		0		0		0
BnaC07g32390D		5		1		0		0		2		1
BnaC07g32400D		0		0		0		0		0		0
BnaC07g32410D		3		3		11		9		7		11
BnaC07g32420D		0		0		8		0		1		0
BnaC07g32430D		0		0		0		0		0		0
BnaC07g32440D		0		0		0		0		0		0
BnaC07g32450D		0		0		0		1		0		0
BnaC07g32460D		0		0		0		0		0		0
BnaC07g32470D		21		6		13		8		7		7
BnaC07g32480D		110		290		87		48		52		91
BnaC07g32490D		0		1		2		0		1		0
BnaC07g32500D		0		1		0		2		0		0
BnaC07g32510D		97		81		24		26		45		50
BnaC07g32520D		123		226		180		102		87		150
BnaC07g32530D		166		146		182		158		138		200
BnaC07g32540D		0		0		0		0		0		0
BnaC07g32550D		156		158		82		59		68		115
BnaC07g32560D		184		151		36		61		86		61
BnaC07g32570D		1153		923		814		682		524		794
BnaC07g32580D		97		55		49		56		110		149
BnaC07g32590D		7		9		11		5		14		14
BnaC07g32600D		8		16		0		8		2		0
BnaC07g32610D		188		139		208		111		127		171
BnaC07g32620D		0		0		0		0		0		0
BnaC07g32630D		1		1		0		1		1		0
BnaC07g32640D		103		69		93		59		71		107
BnaC07g32650D		13		5		11		5		3		9
BnaC07g32660D		3		4		1		0		1		2
BnaC07g32670D		194		160		117		115		78		78
BnaC07g32680D		30		6		2		16		12		8
BnaC07g32690D		77		100		119		89		61		68
BnaC07g32700D		115		75		58		51		68		84
BnaC07g32710D		10		0		16		7		0		12
BnaC07g32720D		175		116		64		59		98		128
BnaC07g32730D		2596		2923		1603		1961		735		1957
BnaC07g32740D		12		9		11		8		5		5
BnaC07g32750D		1		0		1		0		0		0
BnaC07g32760D		431		413		132		117		178		219
BnaC07g32770D		17		27		23		23		19		26
BnaC07g32780D		5		2		6		2		4		8
BnaC07g32790D		78		85		93		62		80		89
BnaC07g32800D		5		1		10		5		5		2
BnaC07g32810D		112		130		101		80		98		126
BnaC07g32820D		569		668		1284		1101		1060		1225
BnaC07g32830D		0		2		0		0		0		0
BnaC07g32840D		504		452		427		287		215		296
BnaC07g32850D		4		6		6		0		2		3
BnaC07g32860D		9		9		27		18		17		18
BnaC07g32870D		14		41		23		14		14		11
BnaC07g32880D		3		0		0		0		0		0
BnaC07g32890D		426		521		50		88		268		192
BnaC07g32900D		711		562		309		346		329		285
BnaC07g32910D		31		40		11		3		13		18
BnaC09g18120D		0		0		0		1		0		0
BnaC09g18130D		32		37		69		59		65		97
BnaC09g18140D		405		263		258		223		330		406
BnaC09g18150D		2		2		0		0		1		1
BnaC09g18160D		1		0		0		0		0		0
BnaC09g18170D		44		54		46		26		25		34
BnaC09g18180D		4		12		2		2		0		1
BnaC09g18190D		7		0		0		0		2		3
BnaC09g18200D		1		1		1		0		0		0
BnaC09g18210D		0		0		0		0		0		0
BnaC09g18220D		3		4		2		0		1		0
BnaC09g18230D		0		0		0		0		0		0
BnaC09g18240D		0		0		0		0		0		0
BnaC09g18250D		0		0		0		0		0		0
BnaC09g18260D		2		1		0		2		1		0
BnaC09g18270D		1		0		0		1		0		0
BnaC09g18280D		168		898		149		121		221		189
BnaC09g18290D		138		87		60		93		83		109
BnaC09g18300D		4		0		0		0		0		1
BnaC09g18310D		14		17		14		13		16		10
BnaC09g18320D		10		7		11		5		16		9
BnaC09g18330D		4		0		0		0		0		0
BnaC09g18340D		7		4		3		3		7		6
BnaC09g18350D		1		0		1		0		1		3
BnaC09g18360D		508		113		104		264		416		337
BnaC09g18370D		52		57		45		17		24		39
BnaC09g18380D		42		4		184		142		2		131
BnaC09g18390D		43		119		34		24		23		44
BnaC09g18400D		0		0		0		0		0		0
BnaC09g18410D		72		49		55		43		40		72
BnaC09g18420D		43		71		30		30		28		27
BnaC09g18430D		763		256		944		441		745		794
BnaC09g18440D		2		39		16		6		1		0
BnaC09g18450D		1		3		1		0		0		0
BnaC09g18460D		0		0		0		0		0		0
BnaC09g18470D		0		5		1		0		0		0
BnaC09g18480D		0		1		1		1		0		0
BnaC09g18490D		19		40		7		7		6		7
BnaC09g18500D		395		426		314		322		330		297
BnaC09g18510D		0		0		0		0		0		0
BnaC09g18520D		1		0		0		1		0		0
BnaA09g53800D		26		0		3		1		13		24
BnaA09g53810D		19		17		10		7		8		17
BnaA09g53820D		55		92		39		32		38		51
BnaA09g53830D		2		9		7		2		1		2
BnaA09g53840D		0		0		0		0		0		0
BnaA09g53850D		0		0		0		0		0		0
BnaA09g53860D		14		8		8		9		3		5
BnaA09g53870D		0		0		0		0		1		0
BnaA09g53880D		7		2		13		1		4		7
BnaA09g53890D		1		0		3		1		1		0
BnaA09g53900D		0		0		0		0		0		0
BnaA09g53910D		44		28		8		12		15		20
BnaA09g53920D		2		1		0		0		1		1
BnaA09g53930D		50		30		17		17		12		24
BnaA09g53940D		28		235		30		38		37		53
BnaC09g15390D		0		1		0		1		0		2
BnaC09g15400D		0		0		0		0		0		0
BnaC09g15410D		0		0		0		0		0		0
BnaC09g15420D		0		0		1		0		0		0
BnaC09g15430D		0		0		0		0		0		0
BnaC09g15440D		108		241		135		103		69		115
BnaC09g15450D		0		0		0		0		1		1
BnaC09g15460D		92		95		39		36		22		38
BnaC09g15470D		5		0		1		0		2		1
BnaC09g15480D		13		0		2		8		3		5
BnaC09g15490D		1		0		0		2		1		3
BnaC09g15500D		0		0		0		0		0		0
BnaC09g15510D		43		134		13		12		26		27
BnaC09g15520D		16		23		4		9		12		10
BnaC09g15530D		0		0		0		0		0		0
BnaC09g15540D		413		349		201		146		214		264
BnaC09g15550D		49		41		22		22		25		27
BnaC09g15560D		111		0		67		102		83		124
BnaC09g15570D		1082		1094		228		330		1255		895
BnaC09g15580D		24		9		2		2		5		8
BnaC09g15590D		94		129		77		70		76		91
BnaC09g15600D		130		141		208		145		150		161
BnaC09g15610D		139		63		64		56		106		123
BnaC09g15620D		0		1		0		0		0		0
BnaC09g15630D		2		0		0		0		0		0
BnaC09g15640D		1		2		0		0		0		2
BnaC09g15650D		490		291		105		103		138		139
BnaC09g15660D		0		0		0		0		0		0
BnaC09g15670D		0		0		0		0		0		0
BnaC09g15680D		0		1		0		0		0		0
BnaC09g15690D		0		0		0		0		0		0
BnaC09g15700D		0		0		0		0		0		0
BnaC09g15710D		0		0		0		0		0		0
BnaC09g15720D		1		1		0		0		2		2
BnaC09g15730D		191		120		63		33		69		79
BnaA06g25800D		238		137		142		86		188		214
BnaA06g25790D		141		6		6		8		137		180
BnaA06g25780D		0		0		1		0		1		3
BnaA06g25770D		79		91		27		35		21		30
BnaA06g25760D		0		0		0		0		0		0
BnaA06g25750D		0		0		0		0		0		0
BnaA06g25740D		80		45		45		32		61		97
BnaA06g25730D		125		118		125		62		50		87
BnaA06g25720D		14		6		5		2		2		12
BnaA06g25710D		0		0		1		1		0		0
BnaA06g25700D		2		0		1		1		0		1
BnaA06g25690D		42		50		39		27		31		33
BnaA06g25680D		11		16		3		8		22		26
BnaA06g25670D		219		1596		464		377		193		204
BnaA06g25660D		48		36		31		19		17		32
BnaA06g25650D		0		0		0		0		0		0
BnaA06g25640D		0		0		0		0		0		0
BnaA06g25630D		61		13		25		14		52		68
BnaA06g25620D		2		3		3		1		1		0
BnaA06g25610D		17		14		14		9		7		17
BnaA06g25600D		32		20		19		12		14		24
BnaA06g25590D		21		3		6		1		9		9
BnaA06g25580D		16		20		11		5		10		9
BnaA06g25570D		10		6		9		10		13		16
BnaA06g25560D		295		133		238		167		248		186
BnaA06g25550D		111		196		177		229		382		411
BnaA06g25540D		0		0		0		0		0		0
BnaA06g25530D		1		1		0		0		1		0
BnaA06g25520D		13		23		3		4		27		9
BnaA06g25510D		2		0		0		0		0		0
BnaA06g25500D		0		0		0		0		0		0
BnaA06g25490D		75		36		10		39		68		56
BnaA06g25480D		66		49		25		16		40		38
BnaA06g25470D		141		104		57		51		65		106
BnaA06g25460D		1		0		1		4		5		5
BnaA06g25450D		81		0		86		107		81		89
BnaA06g25440D		368		354		212		193		247		336
BnaA06g25430D		924		993		593		578		562		676
BnaA06g25420D		0		1		0		0		0		0
BnaA06g25410D		0		2		1		0		0		0
BnaA06g25400D		8		33		25		27		22		36
BnaA06g25390D		82		150		392		378		188		189
BnaA06g25380D		0		0		3		4		1		0
BnaA06g25370D		70		45		30		29		12		17
BnaA06g25360D		40		69		42		10		21		15
BnaA06g25350D		0		0		1		0		0		0
BnaA06g25340D		38		6		31		9		5		32
BnaA06g25330D		21		24		40		31		21		20
BnaA06g25320D		4		9		24		5		10		15
BnaA06g25310D		3		2		0		0		1		1
BnaA06g25300D		7		7		1		2		4		9
BnaA06g25290D		2		0		0		0		0		0
BnaA06g25280D		11		2		7		7		13		16
BnaA06g25270D		0		0		0		0		0		0
BnaA06g25260D		51		46		134		96		72		107
BnaA06g25250D		23		19		19		27		20		24
BnaA06g25240D		3		0		0		0		2		2
BnaA06g25230D		0		0		1		1		0		1
BnaA06g25220D		25		1		25		11		20		22
BnaA06g25210D		6		6		4		4		7		6
BnaA06g25200D		0		0		0		0		0		0
BnaA06g25190D		9		14		6		1		4		5
BnaA06g25180D		0		2		0		0		0		0
BnaA06g25170D		8		11		9		6		2		4
BnaA06g25160D		0		0		0		0		0		0
BnaA06g25150D		5		1		6		0		0		1
BnaA06g25140D		1		0		0		0		0		2
BnaA06g25130D		4		10		2		0		0		0
BnaA06g25120D		191		140		209		201		142		173
BnaA06g25110D		432		586		334		252		309		374
BnaA06g25100D		3		5		10		10		2		8
BnaA06g25090D		6		10		9		13		0		2
BnaA06g25080D		288		405		329		204		177		218
BnaC01g19020D		8		7		9		7		6		10
BnaC01g19030D		10		5		6		3		2		1
BnaC01g19040D		3		2		3		0		1		0
BnaC01g19050D		194		203		220		176		165		203
BnaC01g19060D		335		314		146		124		151		163
BnaC01g19070D		115		87		95		75		57		74
BnaC01g19080D		0		0		0		0		0		1
BnaC01g19090D		0		0		0		0		0		0
BnaC01g19100D		1		0		1		1		0		0
BnaC01g19110D		480		371		469		345		413		535
BnaC01g19120D		8		9		6		5		5		15
BnaC01g19130D		36		23		27		29		22		31
BnaC01g19140D		57		62		73		59		75		77
BnaC01g19150D		117		109		102		78		79		120
BnaC01g19160D		180		150		143		85		131		196
BnaC01g19170D		53		130		65		43		69		57
