ID		2		6		Ae_Gae_2		Ae_Gae_3		All1_Gae_2		All1_Gae_3
BnaC04g19880D		0		0		0		0		0		0
BnaC04g19890D		0		10		0		0		0		0
BnaC04g19900D		0		0		0		0		0		0
BnaC03g55000D		0		0		0		0		0		0
BnaC03g54990D		0		0		0		0		0		0
BnaC03g54980D		46		36		31		15		30		51
BnaC03g54970D		0		0		0		0		0		0
BnaC03g54960D		24		33		32		13		19		25
BnaC03g54950D		31		13		41		34		21		35
BnaC03g54940D		17		17		8		1		5		13
BnaC03g54930D		2		1		2		1		1		0
BnaC03g54920D		0		0		0		0		0		0
BnaC03g54910D		58		88		33		18		61		83
BnaC03g54900D		15		1		0		1		1		5
BnaC03g54890D		0		0		0		0		0		0
BnaC03g54880D		0		0		0		0		0		0
BnaC03g54870D		0		0		0		0		0		0
BnaC03g54860D		0		0		0		0		0		0
BnaC03g54850D		0		0		0		0		0		0
BnaC03g54840D		13		13		7		9		4		9
BnaC03g54830D		0		0		0		0		0		0
BnaC03g54820D		0		0		0		0		0		0
BnaC03g54810D		2		2		6		6		6		5
BnaC03g54800D		0		0		0		0		0		0
BnaC03g54790D		0		0		0		0		0		0
BnaC03g54780D		18		27		15		16		9		15
BnaC03g54770D		0		0		0		0		0		0
BnaC03g54760D		1		1		0		0		0		0
BnaC03g54750D		1		0		0		0		0		0
BnaC03g54740D		20		8		26		14		18		33
BnaC03g54730D		0		0		0		0		0		0
BnaC03g54720D		7		3		3		6		4		4
BnaC03g54710D		0		1		0		0		0		1
BnaC03g54700D		0		0		0		0		0		0
BnaC03g54690D		0		0		0		0		0		0
BnaC03g54680D		0		0		0		0		0		0
BnaC03g54670D		0		0		0		0		0		0
BnaC03g54660D		16		16		31		21		13		13
BnaA06g25070D		676		253		480		391		447		471
BnaA06g25060D		0		0		0		0		0		0
BnaA06g25050D		8		8		4		6		0		6
BnaA06g25040D		49		52		24		27		19		40
BnaA06g25030D		118		114		31		20		72		65
BnaA06g25020D		201		86		37		27		56		123
BnaA06g25010D		18		34		36		35		28		42
BnaA06g25000D		1		20		3		3		0		3
BnaA06g24990D		65		91		76		45		57		66
BnaA06g24980D		7		3		6		2		9		5
BnaA06g24970D		26		19		17		9		11		16
BnaA06g24960D		57		47		37		29		19		42
BnaA06g24950D		20		23		9		8		7		9
BnaA06g24940D		35		140		164		190		24		48
BnaA06g24930D		3		0		2		4		1		7
BnaA06g24920D		5		15		10		1		12		11
BnaA06g24910D		3		26		25		29		13		9
BnaA06g24900D		37		52		63		46		27		38
BnaA06g24890D		1		1		3		1		4		4
BnaA06g24880D		8		0		2		4		8		11
BnaA06g24870D		0		0		0		0		0		0
BnaA06g24860D		0		0		0		0		0		0
BnaA06g24850D		46		68		33		26		32		33
BnaA06g24840D		53		36		68		47		44		69
BnaA06g24830D		223		115		107		111		148		203
BnaA06g24820D		26		72		36		28		48		58
BnaA06g24810D		1		0		0		0		0		0
BnaA06g24800D		11		5		8		8		16		11
BnaA06g24790D		56		23		17		8		21		30
BnaA06g24780D		8		9		4		7		9		20
BnaA06g24770D		0		0		0		0		1		1
BnaA06g24760D		2		1		5		0		0		1
BnaA06g24750D		0		0		1		1		4		3
BnaA06g24740D		14		3		6		4		19		21
BnaA06g24730D		0		0		0		0		0		0
BnaA06g24720D		0		0		0		0		0		0
BnaA06g24710D		10		12		16		2		4		13
BnaA06g24700D		108		60		65		56		73		119
BnaA06g24690D		14		5		17		8		4		22
BnaA06g24680D		115		235		131		63		169		287
BnaA06g24670D		18		25		11		12		5		20
BnaA06g24660D		1		3		2		1		1		3
BnaA06g24650D		239		163		110		77		92		166
BnaA06g24640D		12		10		13		6		27		20
