BnaC03g54710D		0		1
BnaC03g54700D		0		0
BnaC03g54690D		0		0
BnaC03g54680D		0		0
BnaC03g54670D		0		1
BnaC03g54660D		76		70
BnaA06g25070D		2592		1005
BnaA06g25060D		1		2
BnaA06g25050D		47		35
BnaA06g25040D		206		206
BnaA06g25030D		504		475
BnaA06g25020D		864		328
BnaA06g25010D		90		136
BnaA06g25000D		20		68
BnaA06g24990D		238		333
BnaA06g24980D		30		13
BnaA06g24970D		109		86
BnaA06g24960D		215		164
BnaA06g24950D		77		74
BnaA06g24940D		112		546
BnaA06g24930D		11		4
BnaA06g24920D		51		40
BnaA06g24910D		19		83
BnaA06g24900D		148		194
BnaA06g24890D		5		3
BnaA06g24880D		36		8
BnaA06g24870D		4		0
BnaA06g24860D		0		0
BnaA06g24850D		162		217
BnaA06g24840D		180		160
BnaA06g24830D		905		454
BnaA06g24820D		129		273
BnaA06g24810D		2		0
BnaA06g24800D		57		40
BnaA06g24790D		193		89
BnaA06g24780D		36		28
BnaA06g24770D		1		2
BnaA06g24760D		6		3
BnaA06g24750D		1		2
BnaA06g24740D		47		12
BnaA06g24730D		0		0
BnaA06g24720D		0		0
BnaA06g24710D		52		38
BnaA06g24700D		433		267
BnaA06g24690D		59		22
BnaA06g24680D		448		850
BnaA06g24670D		94		91
BnaA06g24660D		5		5
BnaA06g24650D		849		607
BnaA06g24640D		47		41
BnaA06g24630D		0		0
BnaA06g24620D		87		57
BnaA06g24610D		1		0
BnaA06g24600D		130		2
BnaA06g24590D		79		46
BnaA06g24580D		0		0
BnaA06g24570D		903		1259
BnaA06g24560D		26		28
BnaA06g24550D		483		332
BnaA06g24540D		21		23
BnaA06g24530D		574		509
BnaA06g24520D		234		261
BnaA06g24510D		5		10
BnaA06g24500D		0		1
BnaA06g24490D		11		0
BnaA06g24480D		3		0
BnaA06g24470D		27		14
BnaA06g24460D		4		2
BnaA06g24450D		19		5
BnaA06g24440D		74		99
BnaA06g24430D		159		192
BnaA06g24420D		83		52
BnaA06g24410D		298		391
BnaA06g24400D		1		4
BnaA06g24390D		431		54
BnaA06g24380D		0		0
BnaA06g24370D		3		0
BnaA06g24360D		589		716
BnaA06g24350D		174		337
BnaA06g24340D		150		206
BnaA06g24330D		167		64
BnaA06g24320D		136		40
BnaA06g24310D		126		88
BnaA06g24300D		1460		3083
BnaA06g24290D		14		9
BnaA06g24280D		52		138
BnaA06g24270D		2		4
BnaA06g24260D		3		0
BnaA06g24250D		8		5
BnaA06g24240D		0		0
BnaA06g24230D		30		57
BnaA06g24220D		39		39
BnaA06g24210D		365		577
BnaA06g24200D		8		11
BnaA06g24190D		234		363
BnaA06g24180D		103		66
BnaA06g24170D		179		120
BnaA06g24160D		0		0
BnaA06g24150D		1426		844
BnaA06g24140D		55		176
BnaA06g24130D		12		4
BnaA06g24120D		35		16
BnaA06g24110D		9		9
BnaA06g24100D		40		20
BnaA06g24090D		12		51
BnaA06g24080D		0		0
BnaA06g24070D		0		0
BnaA06g24060D		0		0
BnaA06g24050D		0		42
BnaA06g24040D		55		71
BnaA06g24030D		0		0
BnaA06g24020D		17		6
BnaA06g24010D		4		8
BnaA06g24000D		0		3
BnaA06g23990D		6		3
BnaA06g23980D		0		0
BnaA06g23970D		0		1
BnaA06g23960D		59		22
BnaA06g23950D		14		17
BnaA06g23940D		15		27
BnaA06g23930D		0		0
BnaA06g23920D		0		0
BnaA06g23910D		0		0
BnaA06g23900D		39		23
BnaA06g23890D		56		41
BnaA06g23880D		10		0
BnaA06g23870D		1214		1460
BnaA06g23860D		0		0
BnaA06g23850D		68		55
BnaA06g23840D		4		41
BnaA06g23830D		1		132
BnaA06g23820D		28		121
BnaA06g23810D		38		57
BnaA06g23800D		818		562
BnaA06g23790D		27		42
BnaA06g23780D		18		5
BnaA06g23770D		74		78
BnaA06g23760D		62		72
BnaA06g23750D		0		0
BnaA06g23740D		3		11
BnaA06g23730D		58		288
BnaA06g23720D		10		47
BnaA06g23710D		0		2
BnaA06g23700D		1359		816
BnaA06g23690D		0		0
BnaA06g23680D		19		35
BnaA06g23670D		0		0
BnaA06g23660D		1		1
BnaA06g23650D		0		0
BnaA06g23640D		178		227
BnaA06g23630D		7		0
BnaA06g23620D		2		1
BnaA06g23610D		0		0
BnaA06g23600D		60		90
BnaC08g10950D		0		0
BnaC08g10960D		0		1
BnaC08g10970D		0		0
BnaC08g10980D		0		0
BnaC08g10990D		0		0
BnaC08g11000D		0		0
BnaC08g11010D		0		0
BnaC08g11020D		0		0
BnaC08g11030D		0		3
BnaC08g11040D		4		6
BnaC08g11050D		0		0
BnaC08g11060D		835		611
BnaC08g11070D		12		60
BnaC08g11080D		509		463
BnaC08g11090D		0		0
BnaC08g11100D		23		28
BnaC08g11110D		935		1070
BnaC08g11120D		290		171
BnaC08g11130D		58		72
BnaC08g11140D		122		153
BnaC08g11150D		3		7
BnaC08g11160D		149		155
BnaC08g11170D		0		0
BnaC08g11180D		10		11
BnaC08g11190D		3		1
BnaC08g11200D		0		0
BnaC08g11210D		0		0
BnaC08g11220D		0		0
BnaC08g11230D		0		0
BnaC08g11240D		7		0
BnaC08g11250D		0		1
BnaC08g11260D		0		0
BnaC08g11270D		8		9
BnaC08g11280D		1		0
BnaC08g11290D		0		19
BnaC08g11300D		10		13
BnaC08g11310D		0		6
BnaC08g11320D		158		211
BnaC08g11330D		0		0
BnaC08g11340D		1		1
BnaC08g11350D		0		0
BnaC08g11360D		28		12
BnaC08g11370D		0		0
BnaC08g11380D		0		0
BnaC08g11390D		0		5
BnaC08g11400D		489		187
BnaC08g11410D		746		751
BnaC08g11420D		0		0
BnaC08g11430D		73		56
BnaC08g11440D		463		676
BnaC08g11450D		79		70
BnaC08g11460D		2		1
BnaC08g11470D		0		0
BnaC08g11480D		0		0
BnaC08g11490D		0		0
BnaC08g11500D		48		41
BnaC08g11510D		2		0
BnaC08g11520D		0		0
BnaC08g11530D		0		0
BnaC08g11540D		0		0
BnaC08g11550D		82		56
BnaC08g11560D		0		0
BnaC08g11570D		0		0
BnaC08g11580D		0		0
BnaC08g11590D		0		0
BnaC08g11600D		1		7
BnaC08g11610D		0		0
BnaC08g11620D		205		253
BnaC08g11630D		1		2
BnaC08g11640D		0		2
BnaC08g11650D		365		529
BnaC08g11660D		38		23
BnaC08g11670D		228		170
BnaC08g11680D		461		17
BnaC08g11690D		8		14
BnaC08g11700D		0		0
BnaC08g11710D		378		224
BnaC08g11720D		4		1
BnaC08g11730D		0		1
BnaC08g11740D		2		5
BnaC08g11750D		129		133
BnaC08g11760D		87		78
BnaC08g11770D		615		660
BnaC08g11780D		60		53
BnaC08g11790D		61		51
BnaC08g11800D		87		93
BnaC08g11810D		51		71
BnaC08g11820D		41		24
BnaC08g11830D		0		0
BnaC08g11840D		47		89
BnaC08g11850D		11		52
BnaC08g11860D		26		22
BnaC08g11870D		43		29
BnaC08g11880D		0		0
BnaC08g11890D		21		6
BnaC08g11900D		0		0
BnaC08g11910D		0		1
BnaC08g11920D		0		0
BnaC08g11930D		98		174
BnaC08g11940D		29		16
BnaC08g11950D		23		0
BnaC08g11960D		1		1
BnaC08g11970D		0		0
BnaC08g11980D		0		15
BnaC08g11990D		53		46
BnaC08g12000D		0		6
BnaC08g12010D		0		0
BnaC08g12020D		0		0
BnaC08g12030D		1		0
BnaC08g12040D		0		0
BnaC08g12050D		1		3
BnaC01g31150D		0		0
BnaC01g31140D		3		0
BnaC01g31130D		4		7
BnaC01g31120D		0		0
BnaC01g31110D		0		1
BnaC01g31100D		0		0
BnaC01g31090D		0		0
BnaC01g31080D		48		31
BnaC01g31070D		0		0
BnaC01g31060D		0		0
BnaC01g31050D		0		0
BnaC01g31040D		0		0
BnaC01g31030D		1		0
BnaC01g31020D		0		1
BnaC01g31010D		0		0
BnaC01g31000D		174		1164
BnaC01g30990D		0		4
BnaC01g30980D		1		0
BnaC01g30970D		1		0
BnaC01g30960D		1		4
BnaC01g30950D		0		0
BnaC01g30940D		0		3
BnaC01g30930D		0		0
BnaC01g30920D		0		0
BnaC01g30910D		0		0
BnaC01g30900D		0		0
BnaC01g30890D		0		0
BnaC01g30880D		0		0
BnaC01g30870D		0		1
BnaC01g30860D		0		0
BnaC01g30850D		71		79
BnaC01g30840D		0		0
BnaC01g30830D		0		0
BnaC01g30820D		90		63
BnaC01g30810D		833		764
BnaC01g30800D		7		10
BnaC01g30790D		41		60
BnaC01g30780D		13		4
BnaC01g30770D		0		0
BnaC01g30760D		743		618
BnaC01g30750D		298		288
BnaC01g30740D		0		0
BnaC01g30730D		0		0
BnaC01g30720D		0		0
BnaC01g30710D		0		1
BnaC01g30700D		4		13
BnaC01g30690D		0		0
BnaC01g30680D		0		0
BnaC01g30670D		24		43
BnaC01g30660D		25		18
BnaC01g30650D		0		0
BnaC01g30640D		77		153
BnaC01g30630D		0		0
BnaC01g30620D		0		0
BnaC01g30610D		0		0
BnaC01g30600D		165		94
BnaC01g30590D		0		0
BnaC01g30580D		0		0
BnaC01g30570D		0		0
BnaC01g30560D		56		48
BnaC01g30550D		19		0
BnaC01g30540D		53		38
BnaC08g09920D		5		5
BnaC08g09930D		188		169
BnaC08g09940D		187		138
BnaC08g09950D		73		115
BnaC08g09960D		0		0
BnaC08g09970D		36		31
BnaC08g09980D		35		59
BnaC08g09990D		0		0
BnaC08g10000D		1		4
BnaC08g10010D		0		0
BnaC08g10020D		0		0
BnaC08g10030D		4		3
BnaC08g10040D		0		0
BnaC08g10050D		0		0
BnaC08g10060D		0		0
BnaC08g10070D		0		0
BnaC08g10080D		0		0
BnaC08g10090D		0		0
BnaC08g10100D		0		0
BnaC08g10110D		422		269
BnaC08g10120D		16		16
BnaC08g10130D		0		0
BnaC08g10140D		1		0
BnaC08g10150D		33		80
BnaC08g10160D		79		60
BnaC08g10170D		156		150
BnaC08g10180D		71		101
BnaC08g10190D		0		7
BnaC08g10200D		176		197
BnaC08g10210D		8		13
BnaC08g10220D		61		20
BnaC08g10230D		0		0
BnaC08g10240D		18		15
BnaC08g10250D		0		0
BnaC08g10260D		0		0
BnaC08g10270D		0		0
BnaC08g10280D		0		0
BnaC08g10290D		67		149
BnaC08g10300D		21		0
BnaC08g10310D		2		7
BnaC08g10320D		0		0
BnaC08g10330D		0		7
BnaC08g10340D		1		1
BnaC08g10350D		0		0
BnaC08g10360D		0		0
BnaC08g10370D		0		0
BnaC08g10380D		266		249
BnaA02g05110D		278		349
BnaA02g05120D		80		41
BnaA02g05130D		804		816
BnaA02g05140D		109		120
BnaA02g05150D		10		13
BnaA02g05160D		1237		1272
BnaA02g05170D		58		122
BnaA02g05180D		7		24
BnaA02g05190D		44		24
BnaA02g05200D		49		25
BnaA02g05210D		174		29
BnaA02g05220D		197		526
BnaA02g05230D		617		1140
BnaA02g05240D		303		1274
BnaA02g05250D		0		0
BnaA02g05260D		1		4
BnaA02g05270D		0		0
BnaA02g05280D		0		0
BnaA02g05290D		496		226
BnaA02g05300D		489		453
BnaA02g05310D		12		40
BnaA02g05320D		737		1546
BnaA02g05330D		1		4
BnaA02g05340D		197		158
BnaA02g05350D		0		0
BnaA02g05360D		210		136
BnaA02g05370D		0		0
BnaA02g05380D		59		22
BnaA02g05390D		14		3
BnaA02g05400D		26		0
BnaA02g05410D		446		451
BnaA02g05420D		491		329
BnaA02g05430D		2744		4159
BnaA02g05440D		279		585
BnaA02g05450D		76		54
BnaA02g05460D		170		51
BnaA02g05470D		0		6
BnaA02g05480D		27		5
BnaA02g05490D		2		0
BnaA02g05500D		0		0
BnaA02g05510D		58		94
BnaA02g05520D		4		7
BnaA02g05530D		11		23
BnaA02g05540D		7		4
BnaA02g05550D		0		0
BnaA02g05560D		82		81
BnaA02g05570D		22		21
BnaA02g05580D		80		113
BnaA02g05590D		105		149
BnaA02g05600D		30		36
BnaA02g05610D		115		132
BnaA02g05620D		63		46
BnaA02g05630D		0		0
BnaA02g05640D		1		0
BnaA02g05650D		2950		503
BnaA02g05660D		272		275
BnaA02g05670D		3		0
BnaA02g05680D		0		0
BnaA02g05690D		0		0
BnaA02g05700D		0		19
BnaA02g05710D		0		0
BnaA02g05720D		0		1
BnaA02g05730D		0		1
BnaA02g05740D		0		0
BnaA02g05750D		340		356
BnaA02g05760D		1		1
BnaA02g05770D		15		31
BnaA02g05780D		48		46
BnaA02g05790D		0		1
BnaA02g05800D		1		0
BnaA02g05810D		3		3
BnaA02g05820D		51		58
BnaA02g05830D		0		0
BnaA02g05840D		3093		3520
BnaA02g05850D		2		2
BnaA02g05860D		0		0
BnaA02g05870D		0		0
BnaA02g05880D		0		0
BnaA02g05890D		0		0
BnaA02g05900D		54		44
BnaA02g05910D		304		298
BnaA02g05920D		0		1
BnaA02g05930D		0		0
BnaA02g05940D		137		128
BnaA02g05950D		0		0
BnaA02g05960D		22		29
BnaA02g05970D		138		120
BnaA02g05980D		55		65
BnaA02g05990D		33		37
BnaA02g06000D		6		13
BnaA02g06010D		0		0
BnaA02g06020D		9		3
BnaA02g06030D		0		0
BnaA02g06040D		0		0
BnaA02g06050D		0		0
BnaA02g06060D		0		0
BnaA02g06070D		1		2
BnaA02g06080D		0		0
BnaA02g06090D		8		25
BnaA02g06100D		1		5
BnaA02g06110D		251		117
BnaA02g06120D		25		21
BnaA02g06130D		3		5
BnaA02g06140D		0		0
BnaA02g06150D		0		0
BnaA02g06160D		2		10
BnaA02g06170D		45		59
BnaA02g06180D		2		5
BnaA02g06190D		115		126
BnaA02g06200D		34		66
BnaA02g06210D		228		247
BnaA02g06220D		67		27
BnaA02g06230D		3518		0
BnaA02g06240D		0		0
BnaA02g06250D		0		0
BnaA02g06260D		0		0
BnaA02g06270D		0		0
BnaA02g06280D		0		0
BnaA02g06290D		0		0
BnaA02g06300D		0		0
BnaA02g06310D		2		0
BnaA02g06320D		0		0
BnaA02g06330D		0		0
BnaA02g06340D		0		0
BnaA02g06350D		930		1047
BnaA02g06360D		2		0
BnaA02g06370D		595		462
BnaA02g06380D		13		9
BnaA02g06390D		3		11
BnaA02g06400D		7		4
BnaA02g06410D		102		60
BnaA02g06420D		73		82
BnaA02g06430D		3		4
BnaA02g06440D		1		0
BnaA02g06450D		1		1
BnaA02g06460D		559		443
BnaA02g06470D		129		144
BnaA02g06480D		63		92
BnaA02g06490D		325		344
BnaA02g06500D		0		1
BnaA02g06510D		18		1
BnaA02g06520D		2		0
BnaA02g06530D		0		0
BnaA02g06540D		5		0
BnaA02g06550D		95		131
BnaA02g06560D		268		211
BnaA02g06570D		456		283
BnaA02g06580D		34		19
BnaA02g06590D		173		8
BnaA02g06600D		30		64
BnaA02g06610D		82		82
BnaA02g06620D		40		175
BnaA02g06630D		0		0
BnaA02g06640D		0		0
BnaA02g06650D		0		0
BnaA02g06660D		0		0
BnaA02g06670D		622		425
BnaA02g06680D		348		499
BnaA02g06690D		442		422
BnaA02g06700D		41		27
BnaA02g06710D		0		0
BnaA02g06720D		0		0
BnaA02g06730D		220		150
BnaA02g06740D		643		985
BnaA02g06750D		80		86
BnaA02g06760D		93		102
BnaA02g06770D		122		121
BnaA02g06780D		7		40
BnaC03g62830D		0		0
BnaC03g62840D		0		1
BnaC03g62850D		0		0
BnaC03g62860D		10		12
BnaC03g62870D		1		0
BnaC03g62880D		8		36
BnaC03g62890D		4		3
BnaC03g62900D		1		1
BnaC03g62910D		3		2
BnaC03g62920D		0		2
BnaC03g62930D		0		13
BnaC03g62940D		1		1
BnaC03g62950D		0		106
BnaC03g62960D		0		0
BnaC03g62970D		106		84
BnaC03g62980D		1		15
BnaC03g62990D		160		107
BnaC03g63000D		0		0
BnaC03g63010D		66		112
BnaC03g63020D		231		194
BnaC03g63030D		0		2
BnaC03g63040D		172		139
BnaC03g63050D		0		0
BnaC03g63060D		0		0
BnaC03g63070D		63		225
BnaC03g63080D		0		0
BnaC03g63090D		79		58
BnaC03g63100D		1		8
BnaC03g63110D		1095		1887
BnaC03g63120D		21		32
BnaC03g63130D		0		0
BnaC03g63140D		0		1
BnaC03g63150D		0		0
BnaC03g63160D		0		0
BnaC03g63170D		149		101
BnaC03g63180D		0		0
BnaC03g63190D		0		4
BnaC03g63200D		2		0
BnaC03g63210D		159		162
BnaC03g63220D		5		8
BnaC03g63230D		31		10
BnaC03g63240D		51		43
BnaC03g63250D		0		0
BnaC03g63260D		3		1
BnaC03g63270D		17		23
BnaC03g63280D		32		35
BnaC03g63290D		15		31
BnaC03g63300D		0		0
BnaC03g63310D		18		7
BnaC03g63320D		0		0
BnaC03g63330D		0		0
BnaC03g63340D		25		8
BnaC03g63350D		0		0
BnaC03g63360D		1		0
BnaC03g63370D		0		0
BnaC03g63380D		4		2
BnaC03g63390D		0		0
BnaC03g63400D		3		1
